Make,Model,Year,Cab Type,Advertised Bed Length,OEM Cab Name,Interior Bed Length (in),Interior Width (in),Wheelhouse Width (in),Bed Depth (in),Wheelbase (in),Bed Construction,Notes
Ford,Ranger,2012,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2012,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2013,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2013,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2013,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2013,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2013,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2013,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2013,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2013,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2014,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2014,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2014,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2014,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2014,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2014,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2014,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2014,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2015,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2015,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2015,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2015,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2015,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2015,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2015,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2015,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2016,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2016,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2016,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2016,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2016,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2016,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2016,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2016,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2017,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2017,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2017,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2017,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2017,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2017,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2017,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2017,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2018,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2018,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2018,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2018,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2018,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2018,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2018,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2018,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2019,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2019,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2019,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2019,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2019,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2019,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2019,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2019,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2020,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2020,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2020,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2020,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2020,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2020,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2020,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2020,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2021,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2021,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2021,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2021,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2021,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2021,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2021,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2021,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2022,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2022,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2022,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2022,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2022,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2022,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2022,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2022,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2023,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2023,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2023,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2023,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2023,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2023,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2023,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2023,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2024,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2024,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2024,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2024,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2024,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2024,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2024,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2024,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2025,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2025,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2025,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2025,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2025,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2025,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2025,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2025,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2026,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2026,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2026,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2026,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2026,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2026,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2026,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2026,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2010,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2010,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2010,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2010,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2010,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2010,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2010,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2010,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2011,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2011,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2011,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2011,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2011,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2011,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2011,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2011,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2012,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2012,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2012,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2012,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2012,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2012,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2012,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2012,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2013,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2013,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2013,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2013,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2013,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2013,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2013,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2013,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2014,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2014,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2014,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2014,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2014,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2014,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2014,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2014,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2015,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2015,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2015,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2015,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2015,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2015,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2015,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2015,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2016,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2016,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2016,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2016,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2016,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2016,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2016,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2016,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2017,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2017,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2017,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2017,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2017,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2017,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2017,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2017,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2018,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2018,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2018,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2018,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2018,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2018,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2018,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2018,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2019,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2019,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2019,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2019,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2019,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2019,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2019,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2019,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2020,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2020,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2020,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2020,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2020,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2020,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2020,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2020,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2021,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2021,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2021,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2021,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2021,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2021,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2021,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2021,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2022,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2022,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2022,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2022,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2022,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2022,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2022,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2022,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2023,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2023,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2023,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2023,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2023,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2023,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2023,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2023,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2024,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2024,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2024,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2024,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2024,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2024,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2024,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2024,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2025,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2025,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2025,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2025,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2025,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2025,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2025,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2025,Crew Cab,6.5 ft,,,,,,,,
Ford,Maverick,2026,Regular Cab,8 ft,,,,,,,,
Ford,Maverick,2026,Regular Cab,6.5 ft,,,,,,,,
Ford,Maverick,2026,Extended Cab,6 ft,,,,,,,,
Ford,Maverick,2026,Extended Cab,6.5 ft,,,,,,,,
Ford,Maverick,2026,Crew Cab,5 ft,,,,,,,,
Ford,Maverick,2026,Crew Cab,5.5 ft,,,,,,,,
Ford,Maverick,2026,Crew Cab,5.75 ft,,,,,,,,
Ford,Maverick,2026,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2010,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2011,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2012,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2013,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2014,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2015,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2016,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2017,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2018,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2019,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2020,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2021,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2022,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2023,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2024,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2025,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Crew Cab,5.5 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Crew Cab,5.75 ft,,,,,,,,
Chevrolet,Silverado 1500,2026,Crew Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Regular Cab,8 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Regular Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Extended Cab,6 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Extended Cab,6.5 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Crew Cab,5 ft,,,,,,,,
Chevrolet,Silverado 2500HD,2010,Crew Cab,5.5 ft,,,,,,,,
